WKT,name,id
"MULTIPOLYGON (((2557797.121 1218128.549,2557982.889 1218888.591,2558064.459 1219232.72,2558064.702 1219237.925,2558068.955 1219244.416,2558065.373 1219254.945,2558073.356 1219280.635,2558091.527 1219353.735,2558096.772 1219382.892,2558099.813 1219399.582,2558121.786 1219481.937,2558144.064 1219526.717,2558139.447 1219548.342,2558159.963 1219633.865,2558175.068 1219698.557,2558236.928 1219956.894,2558249.183 1220010.54,2558269.987 1220100.885,2558285.617 1220165.752,2558078.408 1220484.833,2557988.435 1220699.983,2557724.943 1221106.454,2557634.429 1221356.077,2557371.237 1221828.386,2557040.375 1222413.183,2556970.173 1222630.338,2556855.704 1222806.988,2556735.03 1223051.085,2556456.077 1223605.127,2556241.501 1224013.948,2556219.05 1224005.846,2556195.839 1224000.954,2556156.884 1224021.349,2556129.591 1224026.412,2556126.14 1224026.341,2556123.171 1224024.4,2556106.261 1224008.87,2556102.815 1224004.017,2556097.789 1224003.92,2556021.119 1224001.516,2556006.385 1223988.59,2555991.2 1223975.268,2555998.465 1223966.312,2556006.468 1223937.083,2556006.517 1223907.779,2555995.465 1223871.409,2555971.991 1223843.75,2555883.267 1223725.946,2555862.646 1223706.936,2555850.987 1223692.065,2555773.877 1223579.117,2555680.976 1223483.798,2555611.764 1223423.498,2555569.715 1223374.907,2555557.45 1223365.821,2555539.633 1223345.371,2555480.45 1223289.695,2555459.767 1223257.037,2555447.86 1223230.013,2555422.465 1223157.748,2555392.867 1223104.107,2555389.467 1223092.013,2555368.505 1223055.709,2555365.347 1223025.236,2555354.432 1222998.226,2555301.841 1222960.202,2555238.046 1222926.092,2555149.612 1222917.803,2555107.688 1222910.976,2555092.722 1222902.425,2555000.973 1222868.281,2554989.151 1222857.441,2554920.636 1222826.947,2554897.477 1222814.398,2554808.594 1222787.718,2554743.338 1222787.314,2554703.449 1222767.798,2554642.336 1222726.122,2554630.7 1222720.944,2554624.03 1222713.458,2554611.239 1222683.65,2554613.989 1222667.701,2554611.909 1222645.627,2554599.176 1222610.227,2554590.404 1222597.135,2554582.164 1222576.43,2554573.641 1222531.529,2554571.926 1222501.277,2554574.053 1222487.068,2554572.34 1222476.152,2554575.062 1222427.42,2554578.967 1222411.496,2554590.931 1222389.235,2554590.883 1222356.577,2554588.776 1222349.921,2554579.717 1222341.313,2554564.694 1222318.726,2554546.191 1222285.855,2554518.03 1222291.247,2554495.813 1222289.598,2554478.912 1222284.037,2554438.88 1222261.514,2554411.294 1222241.9,2554394.027 1222217.662,2554380.469 1222207.076,2554329.489 1222175.702,2554280.964 1222152.64,2554224.497 1222120.793,2554175.077 1222088.773,2554147.621 1222065.981,2554095.503 1222038.828,2554078.073 1222032.057,2554058.158 1222017.899,2554031.29 1222004.548,2554017.856 1221988.167,2553910.483 1221896.908,2553866.36 1221870.418,2553845.529 1221868.965,2553806.217 1221879.769,2553790.583 1221891.121,2553781.289 1221910.987,2553777.497 1221912.522,2553760.351 1221914.802,2553733.556 1221914.184,2553711.75 1221905.046,2553645.468 1221833.342,2553616.822 1221786.602,2553573.02 1221686.629,2553534.117 1221581.013,2553501.765 1221513.275,2553481.696 1221476.896,2553471.525 1221468.479,2553421.398 1221405.065,2553389.808 1221379.247,2553336.774 1221342.599,2553307.886 1221326.627,2553270.331 1221310.064,2553196.337 1221293.625,2553119.387 1221258.952,2553066.048 1221219.224,2553035.002 1221190.246,2552952.32 1221087.637,2552938.636 1221056.169,2552877.578 1220961.065,2552852.689 1220909.686,2552835.271 1220883.801,2552817.732 1220846.367,2552797.648 1220816.762,2552779.21 1220773.932,2552763.519 1220755.418,2552743.804 1220737.265,2552736.328 1220735.228,2552702.558 1220716.075,2552678.542 1220698.471,2552638.333 1220686.942,2552612.658 1220683.801,2552575.818 1220681.676,2552498.964 1220682.951,2552251.586 1220715.955,2552220.959 1220708.054,2552177.365 1220689.27,2552163.956 1220680.546,2552154.177 1220671.165,2552132.245 1220640.43,2552125.728 1220626.795,2552112.292 1220583.815,2552105.994 1220526.842,2552104.018 1220458.771,2552097.402 1220417.009,2552095.756 1220371.961,2552084.654 1220294.422,2552060.973 1220251.314,2552053.03 1220225.738,2552046.3 1220212.712,2552024.63 1220182.011,2552005.597 1220164.065,2551981.221 1220156.397,2551946.464 1220133.359,2551911.744 1220117.798,2551867.804 1220105.227,2551813.669 1220082.171,2551781.735 1220060.933,2551754.298 1220047.352,2551716.727 1220037.373,2551692.277 1220019.864,2551592.248 1219998.73,2551586.443 1219996.787,2551572.611 1219980.438,2551567.108 1219978.869,2551473.189 1219970.186,2551450.042 1219976.138,2551430.745 1219987.277,2551398.375 1220000.844,2551351.801 1220002.981,2551309.836 1219995.524,2551283.476 1219983.599,2551254.996 1219957.096,2551227.408 1219944.936,2551208.433 1219931.645,2551169.942 1219889.576,2551110.258 1219839.778,2551080.776 1219830.278,2551044.667 1219803.566,2550989.468 1219778.465,2550974.268 1219773.689,2550962.628 1219765.247,2550975.319 1219747.629,2551151.442 1219503.128,2551365.308 1219352.356,2551538.257 1219120.477,2551842.664 1218832.978,2551847.768 1218767.668,2551849.84 1218757.968,2551853.524 1218714.29,2551853.538 1218704.524,2551854.661 1218645.229,2551854.905 1218585.261,2551872.524 1218225.118,2551825.535 1217849.253,2551508.966 1217756.604,2551074.072 1217429.852,2550975.762 1217404.586,2550860.686 1217372.596,2550872.137 1217319.317,2550797.493 1217306.872,2550684.931 1217275.574,2550594.347 1217252.09,2550478.63 1217180.144,2550326.619 1217034.007,2549769.55 1216495.74,2549770.167 1216482.945,2549795.31 1216452.982,2549778.09 1216446.883,2549714.301 1216427.593,2549633.181 1216401.872,2549568.281 1216356.003,2549513.506 1216315.66,2549456.067 1216271.457,2549387.583 1216217.537,2549375.906 1216224.645,2549319.897 1216170.786,2549264.605 1216132.239,2549194.355 1216081.464,2549126.448 1216033.717,2549066.111 1216096.413,2548976.307 1216010.418,2549047.691 1215921.303,2549114.278 1215842.228,2549020.548 1215772.832,2548899.019 1215716.685,2548842.13 1215645.363,2548873.564 1215625.233,2548836.315 1215568.604,2548798.947 1215508.315,2548845.612 1215473.056,2548788.891 1215386.987,2548829.638 1215337.298,2548879.253 1215273.287,2548911.792 1215232.198,2548984.193 1215144.814,2549042.138 1215079.742,2548953.888 1214990.681,2548999.214 1214933.703,2549020.519 1214840.221,2549205.821 1214491.276,2549224.076 1214439.074,2549242.63 1214381.853,2549263.346 1214321.961,2549258.01 1214318.117,2549274.903 1214294.792,2549287.643 1214277.056,2549298.559 1214283.448,2549313.132 1214292.433,2549325.466 1214241.921,2549332.849 1214219.025,2549344.222 1214180.255,2549349.647 1214156.82,2549355.86 1214140.391,2549373.833 1214076.103,2549380.702 1214051.054,2549408.211 1214012.799,2549429.28 1214015.296,2549447.277 1214020.812,2549466.848 1214029.294,2549473.29 1214032.247,2549476.449 1214031.521,2549479.793 1214033.126,2549498.56 1214047.147,2549559.887 1214078.53,2549640.038 1213970.565,2549626.273 1213955.919,2549613.689 1213914.521,2549605.646 1213863.39,2549634.055 1213831.262,2549639.19 1213834.049,2549685.976 1213833.058,2549711.924 1213833.418,2549723.065 1213818.064,2549733.044 1213813.082,2549764.813 1213824.63,2549796.545 1213836.166,2549809.822 1213816.903,2549824.597 1213828.741,2549833.071 1213821.413,2549843.577 1213806.852,2549856.35 1213810.993,2549857.14 1213849.231,2549874.191 1213826.171,2549886.523 1213809.262,2549899.047 1213791.903,2549917.269 1213767.891,2549932.367 1213749.121,2549952.629 1213719.608,2549975.965 1213685.521,2549992.145 1213655.172,2550002.067 1213638.024,2550065.069 1213633.262,2550124.208 1213651.03,2550151.733 1213622.596,2550203.449 1213570.867,2550262.662 1213484.591,2550268.197 1213476.358,2550297.62 1213482.58,2550307.748 1213480.331,2550329.08 1213461.519,2550350.525 1213445.44,2550351.246 1213444.9,2550349.554 1213436.538,2550384.512 1213375.336,2550341.078 1213376.213,2550333.532 1213321.697,2550342.213 1213320.181,2550384.559 1213314.33,2550369.63 1213261.313,2550358.169 1213222.063,2550348.455 1213170.954,2550339.596 1213126.841,2550317.465 1213096.166,2550400.201 1213069.899,2550360.251 1212977.313,2550334.07 1212903.375,2550323.24 1212869.668,2550307.262 1212789.278,2550304.566 1212732.069,2550304.221 1212698.817,2550314.199 1212697.374,2550324.823 1212665.578,2550315.422 1212665.886,2550333.41 1212637.197,2550351.264 1212613.28,2550334.063 1212603.274,2550308.592 1212592.283,2550322.418 1212581.26,2550337.894 1212570.851,2550365.311 1212550.495,2550385.841 1212536.773,2550410.464 1212522.313,2550420.374 1212517.181,2550443.901 1212500.076,2550445.395 1212498.855,2550448.435 1212502.935,2550834.025 1213020.338,2550952.685 1213214.897,2551027.835 1213276.05,2551115.719 1213332.048,2551277.878 1213338.04,2551239.533 1213391.007,2551297.832 1213421.308,2551246.215 1213491.126,2551380.327 1213509.795,2551524.815 1213531.798,2551578.329 1213551.335,2551625.22 1213588.747,2551676.058 1213629.091,2551788.204 1213710.685,2551783.795 1213717.527,2551957.158 1213802.897,2551970.939 1213776.843,2552064.416 1213796.581,2552086.145 1213801.062,2552124.267 1213804.909,2552180.324 1213805.808,2552271.91 1213809.973,2552273.351 1213814.254,2552325.584 1213844.911,2552367.307 1213849.407,2552340.734 1213907.046,2552340.036 1213907.921,2552327.817 1213934.944,2552346.767 1213946.487,2552338.024 1213979.892,2552649.51 1214210.925,2552609.179 1214269.908,2552765.498 1214381.508,2552844.239 1214443.119,2552888.095 1214385.704,2553339.09 1214718.263,2553644.452 1214995.047,2553790.484 1214751.411,2554003.74 1214381.281,2554261.444 1213936.649,2554506.887 1213514.389,2554998.406 1213009.008,2555464.466 1213453.114,2555821.312 1214076.004,2556125.812 1214368.039,2556582.617 1215060.006,2556650.275 1215509.581,2556703.265 1215856.625,2556820.01 1216380.962,2556972.82 1217030.349,2557401.195 1217409.867,2557450.233 1217451.155,2557592.72 1217574.081,2557608.0 1217590.032,2557674.525 1217640.001,2557797.121 1218128.549)))",La Chaux-de-Fonds,"2"
